regiao,estado,municipio,data,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Nordeste,SE,,2022-01-22,2298696.0,282972.0,902,6072,2
Nordeste,MA,,2022-01-22,7075181.0,378111.0,653,10443,5
Nordeste,BA,,2022-01-22,14873064.0,1312371.0,4225,27770,18
Nordeste,SE,,2022-01-23,2298696.0,283671.0,699,6074,2
Nordeste,AL,,2022-01-23,3337357.0,250239.0,972,6407,2
Nordeste,PE,,2022-01-23,9557071.0,668570.0,1358,20586,5
Nordeste,CE,,2022-01-23,9132078.0,1030428.0,40290,24996,16
Nordeste,PI,,2022-01-23,3273227.0,338343.0,266,7346,3
Nordeste,PB,,2022-01-23,4018127.0,479096.0,2007,9635,3
Nordeste,MA,,2022-01-23,7075181.0,378415.0,304,10447,4
Nordeste,RN,,2022-01-23,3506853.0,404812.0,1491,7637,2
Nordeste,BA,,2022-01-23,14873064.0,1316452.0,4081,27773,3
Nordeste,CE,,2022-01-24,9132078.0,1032651.0,2223,25034,38
Nordeste,PB,,2022-01-24,4018127.0,479952.0,856,9640,5
Nordeste,BA,,2022-01-24,14873064.0,1319176.0,2724,27791,18
Nordeste,MA,,2022-01-24,7075181.0,378988.0,573,10452,5
Nordeste,RN,,2022-01-24,3506853.0,404907.0,95,7643,6
Nordeste,PI,,2022-01-24,3273227.0,338582.0,239,7348,2
Nordeste,PE,,2022-01-24,9557071.0,669804.0,1234,20590,4
Nordeste,AL,,2022-01-24,3337357.0,251188.0,949,6409,2
Nordeste,SE,,2022-01-24,2298696.0,284333.0,662,6075,1
Nordeste,AL,,2022-01-25,3337357.0,251724.0,536,6411,2
Nordeste,RN,,2022-01-25,3506853.0,407517.0,2610,7651,8
Nordeste,CE,,2022-01-25,9132078.0,1040161.0,7510,25053,19
Nordeste,SE,,2022-01-25,2298696.0,284928.0,595,6077,2
Nordeste,MA,,2022-01-25,7075181.0,380137.0,1149,10454,2
Nordeste,PB,,2022-01-25,4018127.0,480736.0,784,9645,5
Nordeste,PE,,2022-01-25,9557071.0,672585.0,2781,20599,9
Nordeste,BA,,2022-01-25,14873064.0,1325321.0,6145,27819,28
Nordeste,PI,,2022-01-25,3273227.0,338895.0,313,7351,3
Nordeste,MA,,2022-01-26,7075181.0,381652.0,1515,10457,3
Nordeste,AL,,2022-01-26,3337357.0,252440.0,716,6416,5
Nordeste,SE,,2022-01-26,2298696.0,286187.0,1259,6079,2
Nordeste,PE,,2022-01-26,9557071.0,677307.0,4722,20607,8
Nordeste,PI,,2022-01-26,3273227.0,339762.0,867,7356,5
Nordeste,BA,,2022-01-26,14873064.0,1331776.0,6455,27837,18
Nordeste,RN,,2022-01-26,3506853.0,410761.0,3244,7658,7
Nordeste,CE,,2022-01-26,9132078.0,1040161.0,0,25053,0
Nordeste,PB,,2022-01-26,4018127.0,483908.0,3172,9647,2
Nordeste,BA,,2022-01-27,14873064.0,1339384.0,7608,27866,29
Nordeste,RN,,2022-01-27,3506853.0,415433.0,4672,7668,10
Nordeste,PB,,2022-01-27,4018127.0,487074.0,3166,9672,25
Nordeste,AL,,2022-01-27,3337357.0,252983.0,543,6421,5
Nordeste,MA,,2022-01-27,7075181.0,383200.0,1548,10462,5
Nordeste,CE,,2022-01-27,9132078.0,1050801.0,10640,25083,30
Nordeste,SE,,2022-01-27,2298696.0,287212.0,1025,6081,2
Nordeste,PE,,2022-01-27,9557071.0,682805.0,5498,20615,8
Nordeste,PI,,2022-01-27,3273227.0,340452.0,690,7359,3
Nordeste,RN,,2022-01-28,3506853.0,419885.0,4452,7686,18
Nordeste,AL,,2022-01-28,3337357.0,256808.0,3825,6426,5
Nordeste,SE,,2022-01-28,2298696.0,289076.0,1864,6084,3
Nordeste,CE,,2022-01-28,9132078.0,1077060.0,26259,25175,92
Nordeste,PB,,2022-01-28,4018127.0,490428.0,3354,9686,14
Nordeste,PI,,2022-01-28,3273227.0,341237.0,785,7361,2
Nordeste,MA,,2022-01-28,7075181.0,384940.0,1740,10470,8
Nordeste,BA,,2022-01-28,14873064.0,1347375.0,7991,27894,28
Nordeste,PE,,2022-01-28,9557071.0,688513.0,5708,20621,6
Nordeste,PB,,2022-01-29,4018127.0,494098.0,3670,9695,9
Nordeste,CE,,2022-01-29,9132078.0,1077060.0,0,25175,0
Nordeste,PI,,2022-01-29,3273227.0,341968.0,731,7364,3
Nordeste,BA,,2022-01-29,14873064.0,1355500.0,8125,27907,13
Nordeste,RN,,2022-01-29,3506853.0,423505.0,3620,7696,10
Nordeste,PE,,2022-01-29,9557071.0,695094.0,6581,20627,6
Nordeste,AL,,2022-01-29,3337357.0,257136.0,328,6431,5
Nordeste,MA,,2022-01-29,7075181.0,385884.0,944,10477,7
Nordeste,SE,,2022-01-29,2298696.0,290298.0,1222,6089,5
Nordeste,CE,,2022-01-30,9132078.0,1119607.0,42547,25239,64
Nordeste,MA,,2022-01-30,7075181.0,386148.0,264,10483,6
Nordeste,PB,,2022-01-30,4018127.0,497653.0,3555,9702,7
Nordeste,SE,,2022-01-30,2298696.0,292167.0,1869,6093,4
Nordeste,BA,,2022-01-30,14873064.0,1359487.0,3987,27912,5
Nordeste,RN,,2022-01-30,3506853.0,424807.0,1302,7703,7
Nordeste,PI,,2022-01-30,3273227.0,342655.0,687,7368,4
Nordeste,AL,,2022-01-30,3337357.0,257663.0,527,6436,5
Nordeste,PE,,2022-01-30,9557071.0,697295.0,2201,20635,8
Nordeste,AL,,2022-01-31,3337357.0,258240.0,577,6441,5
Nordeste,RN,,2022-01-31,3506853.0,425866.0,1059,7705,2
Nordeste,CE,,2022-01-31,9132078.0,1124676.0,5069,25245,6
Nordeste,BA,,2022-01-31,14873064.0,1363312.0,3825,27944,32
Nordeste,PE,,2022-01-31,9557071.0,698267.0,972,20643,8
Nordeste,PI,,2022-01-31,3273227.0,343014.0,359,7377,9
Nordeste,SE,,2022-01-31,2298696.0,293716.0,1549,6098,5
Nordeste,PB,,2022-01-31,4018127.0,498923.0,1270,9716,14
Nordeste,MA,,2022-01-31,7075181.0,386567.0,419,10488,5
Nordeste,PI,,2022-02-01,3273227.0,344237.0,1223,7389,12
Nordeste,CE,,2022-02-01,9132078.0,1131297.0,6621,25332,87
Nordeste,PE,,2022-02-01,9557071.0,704277.0,6010,20659,16
Nordeste,PB,,2022-02-01,4018127.0,499327.0,404,9723,7
Nordeste,MA,,2022-02-01,7075181.0,387989.0,1422,10495,7
Nordeste,SE,,2022-02-01,2298696.0,295696.0,1980,6103,5
Nordeste,AL,,2022-02-01,3337357.0,261715.0,3475,6446,5
Nordeste,RN,,2022-02-01,3506853.0,428630.0,2764,7739,34
Nordeste,BA,,2022-02-01,14873064.0,1367697.0,4385,27981,37
Nordeste,BA,,2022-02-02,14873064.0,1374028.0,6331,28026,45
Nordeste,MA,,2022-02-02,7075181.0,389276.0,1287,10501,6
Nordeste,SE,,2022-02-02,2298696.0,297332.0,1636,6109,6
Nordeste,PB,,2022-02-02,4018127.0,504194.0,4867,9738,15
Nordeste,CE,,2022-02-02,9132078.0,1131297.0,0,25332,0
Nordeste,RN,,2022-02-02,3506853.0,431134.0,2504,7758,19
Nordeste,PE,,2022-02-02,9557071.0,712083.0,7806,20682,23
Nordeste,PI,,2022-02-02,3273227.0,345807.0,1570,7398,9
Nordeste,AL,,2022-02-02,3337357.0,262163.0,448,6451,5
Nordeste,PI,,2022-02-03,3273227.0,347924.0,2117,7405,7
Nordeste,SE,,2022-02-03,2298696.0,299127.0,1795,6115,6
Nordeste,CE,,2022-02-03,9132078.0,1160180.0,28883,25450,118
Nordeste,BA,,2022-02-03,14873064.0,1389564.0,15536,28077,51
Nordeste,MA,,2022-02-03,7075181.0,390765.0,1489,10510,9
Nordeste,PE,,2022-02-03,9557071.0,716733.0,4650,20701,19
Nordeste,PB,,2022-02-03,4018127.0,504216.0,22,9755,17
Nordeste,AL,,2022-02-03,3337357.0,262735.0,572,6456,5
Nordeste,RN,,2022-02-03,3506853.0,434608.0,3474,7768,10
Nordeste,CE,,2022-02-04,9132078.0,1175073.0,14893,25412,-38
Nordeste,RN,,2022-02-04,3506853.0,437415.0,2807,7778,10
Nordeste,BA,,2022-02-04,14873064.0,1399401.0,9837,28133,56
Nordeste,PB,,2022-02-04,4018127.0,512790.0,8574,9770,15
Nordeste,MA,,2022-02-04,7075181.0,392338.0,1573,10519,9
Nordeste,PI,,2022-02-04,3273227.0,349140.0,1216,7419,14
Nordeste,PE,,2022-02-04,9557071.0,722858.0,6125,20712,11
Nordeste,SE,,2022-02-04,2298696.0,301161.0,2034,6120,5
Nordeste,AL,,2022-02-04,3337357.0,267909.0,5174,6461,5
Nordeste,PI,,2022-02-05,3273227.0,350036.0,896,7436,17
Nordeste,PE,,2022-02-05,9557071.0,728518.0,5660,20722,10
Nordeste,CE,,2022-02-05,9132078.0,1180133.0,5060,25427,15
Nordeste,SE,,2022-02-05,2298696.0,303004.0,1843,6126,6
Nordeste,AL,,2022-02-05,3337357.0,268496.0,587,6466,5
Nordeste,RN,,2022-02-05,3506853.0,440390.0,2975,7790,12
Nordeste,PB,,2022-02-05,4018127.0,516970.0,4180,9791,21
Nordeste,BA,,2022-02-05,14873064.0,1406018.0,6617,28164,31
Nordeste,MA,,2022-02-05,7075181.0,393087.0,749,10526,7
Nordeste,PI,,2022-02-06,3273227.0,350618.0,582,7437,1
Nordeste,MA,,2022-02-06,7075181.0,393466.0,379,10534,8
Nordeste,PE,,2022-02-06,9557071.0,729542.0,1024,20729,7
Nordeste,CE,,2022-02-06,9132078.0,1182283.0,2150,25502,75
Nordeste,BA,,2022-02-06,14873064.0,1408323.0,2305,28168,4
Nordeste,SE,,2022-02-06,2298696.0,304586.0,1582,6129,3
Nordeste,AL,,2022-02-06,3337357.0,269037.0,541,6471,5
Nordeste,RN,,2022-02-06,3506853.0,440390.0,0,7793,3
Nordeste,PB,,2022-02-06,4018127.0,520609.0,3639,9805,14
Nordeste,BA,,2022-02-07,14873064.0,1410619.0,2296,28217,49
Nordeste,SE,,2022-02-07,2298696.0,306977.0,2391,6135,6
Nordeste,PI,,2022-02-07,3273227.0,351240.0,622,7444,7
Nordeste,RN,,2022-02-07,3506853.0,442435.0,2045,7815,22
Nordeste,AL,,2022-02-07,3337357.0,269644.0,607,6478,7
Nordeste,CE,,2022-02-07,9132078.0,1183229.0,946,25542,40
Nordeste,PB,,2022-02-07,4018127.0,521577.0,968,9832,27
Nordeste,MA,,2022-02-07,7075181.0,393535.0,69,10543,9
Nordeste,PE,,2022-02-07,9557071.0,731104.0,1562,20736,7
Nordeste,AL,,2022-02-08,3337357.0,270094.0,450,6484,6
Nordeste,MA,,2022-02-08,7075181.0,394839.0,1304,10552,9
Nordeste,PE,,2022-02-08,9557071.0,736919.0,5815,20754,18
Nordeste,SE,,2022-02-08,2298696.0,308316.0,1339,6141,6
Nordeste,CE,,2022-02-08,9132078.0,1187507.0,4278,25580,38
Nordeste,BA,,2022-02-08,14873064.0,1418945.0,8326,28281,64
Nordeste,PB,,2022-02-08,4018127.0,522528.0,951,9848,16
Nordeste,PI,,2022-02-08,3273227.0,352464.0,1224,7466,22
Nordeste,RN,,2022-02-08,3506853.0,444277.0,1842,7826,11
Nordeste,BA,,2022-02-09,14873064.0,1424629.0,5684,28345,64
Nordeste,CE,,2022-02-09,9132078.0,1191350.0,3843,25653,73
Nordeste,SE,,2022-02-09,2298696.0,310100.0,1784,6147,6
Nordeste,PE,,2022-02-09,9557071.0,742409.0,5490,20771,17
Nordeste,PB,,2022-02-09,4018127.0,528173.0,5645,9871,23
Nordeste,RN,,2022-02-09,3506853.0,448501.0,4224,7846,20
Nordeste,AL,,2022-02-09,3337357.0,274449.0,4355,6492,8
Nordeste,MA,,2022-02-09,7075181.0,396564.0,1725,10562,10
Nordeste,PI,,2022-02-09,3273227.0,353714.0,1250,7479,13
Nordeste,CE,,2022-02-10,9132078.0,1195043.0,3693,25687,34
Nordeste,PE,,2022-02-10,9557071.0,748039.0,5630,20789,18
Nordeste,AL,,2022-02-10,3337357.0,275113.0,664,6499,7
Nordeste,MA,,2022-02-10,7075181.0,398065.0,1501,10574,12
Nordeste,SE,,2022-02-10,2298696.0,311648.0,1548,6154,7
Nordeste,PI,,2022-02-10,3273227.0,354619.0,905,7497,18
Nordeste,BA,,2022-02-10,14873064.0,1435389.0,10760,28399,54
Nordeste,PB,,2022-02-10,4018127.0,531315.0,3142,9886,15
Nordeste,RN,,2022-02-10,3506853.0,450878.0,2377,7863,17
Nordeste,CE,,2022-02-11,9132078.0,1198953.0,3910,25726,39
Nordeste,PE,,2022-02-11,9557071.0,754321.0,6282,20808,19
Nordeste,SE,,2022-02-11,2298696.0,312522.0,874,6160,6
Nordeste,MA,,2022-02-11,7075181.0,399650.0,1585,10588,14
Nordeste,BA,,2022-02-11,14873064.0,1444048.0,8659,28448,49
Nordeste,PB,,2022-02-11,4018127.0,535481.0,4166,9914,28
Nordeste,PI,,2022-02-11,3273227.0,355645.0,1026,7514,17
Nordeste,AL,,2022-02-11,3337357.0,276152.0,1039,6509,10
Nordeste,RN,,2022-02-11,3506853.0,453703.0,2825,7873,10
Nordeste,PE,,2022-02-12,9557071.0,759548.0,5227,20820,12
Nordeste,PB,,2022-02-12,4018127.0,539557.0,4076,9933,19
Nordeste,PI,,2022-02-12,3273227.0,356816.0,1171,7526,12
Nordeste,RN,,2022-02-12,3506853.0,456349.0,2646,7889,16
Nordeste,AL,,2022-02-12,3337357.0,280758.0,4606,6517,8
Nordeste,BA,,2022-02-12,14873064.0,1452365.0,8317,28477,29
Nordeste,MA,,2022-02-12,7075181.0,400515.0,865,10601,13
Nordeste,SE,,2022-02-12,2298696.0,313316.0,794,6166,6
Nordeste,CE,,2022-02-12,9132078.0,1202237.0,3284,25793,67
Nordeste,RN,,2022-02-13,3506853.0,457476.0,1127,7898,9
Nordeste,AL,,2022-02-13,3337357.0,281411.0,653,6525,8
